player_id,player_slug,first_name,last_name,birthdate,turned_pro,weight_kg,height_cm
rg17,p-rowe,P.,Rowe,,,,
rg18,c-ryder,C.,Ryder,,,,
rg20,dh-rutherglen,D.H.,Rutherglen,,,,
rg19,a-reid,A.,Reid,,,,
rg21,d-rhodes,D.,Rhodes,,,,
rg22,john-reece,John,Reece,,,,
rg24,h-register,H.,Register,,,,
rg25,f-robinson,F.,Robinson,,,,
rg26,t-ridgeway,T.,Ridgeway,,,,
rg27,c-richardson,C.,Richardson,,,,
rg28,f-reeves,F.,Reeves,,,,
rg29,rm-richardson,R.M.,Richardson,,,,
rg30,a-reggio,A.,Reggio,,,,
rg31,l-roper,L.,Roper,,,,
rg32,p-randolph,P.,Randolph,,,,
rg33,carman-runyan,Carman,Runyan,,,,
rg34,b-rives,B.,Rives,,,,
rg35,charles-runyan,Charles,Runyan,,,,
rg44,l-rovsing,L.,Rovsing,,,,
rg45,dunstan-rhodes,Dunstan,Rhodes,,,,
rg46,a-raleigh,A.,Raleigh,,,,
rg47,ernest-renshaw,Ernest,Renshaw,,,,
rg48,hb-routledge,H.B.,Routledge,,,,
rg49,ch-ridding,C.H.,Ridding,,,,
rg50,john-richardson,John,Richardson,,,,
rg51,h-rowe,H.,Rowe,,,,
rg52,s-russ,S.,Russ,,,,
rg53,g-richardson,G.,Richardson,,,,
rg54,cm-rodgers,C.M.,Rodgers,,,,
rg55,j-ross,J.,Ross,,,,
rg56,cowan-rodgers,Cowan,Rodgers,,,,
rg57,l-russ,L.,Russ,,,,
rg58,j-read,J.,Read,,,,
rg59,g-rubelee,G.,Rubelee,,,,
rg60,ja-randall,J.A.,Randall,,,,
rg61,e-reynolds,E.,Reynolds,,,,
rg62,a-riseley,A.,Riseley,,,,
rg63,j-ryerson,J.,Ryerson,,,,
rg64,c-relyea,C.,Relyea,,,,
rg65,f-reid,F.,Reid,,,,
rg66,d-ricker,D.,Ricker,,,,
rg67,w-reese,W.,Reese,,,,
rg68,s-reed,S.,Reed,,,,
rg69,h-robinson,H.,Robinson,,,,
rg71,william-renshaw,William,Renshaw,,,,
rg72,f-rawson,F.,Rawson,,,,
rg73,c-ross,C.,Ross,,,,
rg74,j-rogers,J.,Rogers,,,,
rg75,w-ryves,W.,Ryves,,,,
rg77,f-ridgway,F.,Ridgway,,,,
rg76,a-rives,A.,Rives,,,,
rg78,richard-richardson,Richard,Richardson,,,,
rg79,j-rankine,J.,Rankine,,,,
rg80,h-russell,H.,Russell,,,,
rg81,g-rice,G.,Rice,,,,
rg82,e-rowland,E.,Rowland,,,,
rg83,wn-ryerson,W.N.,Ryerson,,,,
rg85,f-reade,F.,Reade,,,,
rg84,e-rushmore,E.,Rushmore,,,,
rg86,unknown-robbins,Unknown,Robbins,,,,
rg89,g-richards,G.,Richards,,,,
rg90,unknown-rankine,Unknown,Rankine,,,,
rg91,unknown-rathbone,Unknown,Rathbone,,,,
rg92,unknown-roby,Unknown,Roby,,,,
rg93,unknown-randolph,Unknown,Randolph,,,,
rg95,raswant-ravi,Raswant,Ravi,1997.07.13,,,
rh16,casper-ruud,Casper,Ruud,1998.12.22,2015,77,183
s002,roberto-saad,Roberto,Saad,1961.06.03,,82,185
s003,grant-saacks,Grant,Saacks,,,82,191
s005,john-sadri,John,Sadri,1956.09.19,,82,188
s006,shinichi-sakamoto,Shinichi,Sakamoto,,,,
s008,danny-saltz,Danny,Saltz,1961.07.30,,79,193
s009,howard-sands,Howard,Sands,1962.02.05,,70,173
s011,jan-sandberg,Jan,Sandberg,,,79,188
s014,emilio-sanchez,Emilio,Sanchez,1965.05.29,1984,74,180
s015,javier-sanchez,Javier,Sanchez,1968.02.01,1986,70,178
s017,bill-scanlon,Bill,Scanlon,1956.11.13,,77,185
s018,bud-schultz,Bud,Schultz,1959.08.21,,84,193
s024,randolf-scheller,Randolf,Scheller,1962.07.14,,,
s021,michiel-schapers,Michiel,Schapers,1959.10.11,1982,83,201
s023,jose-schmidt,Jose,Schmidt,,,,
s028,hans-schwaier,Hans,Schwaier,1964.03.24,,66,173
s029,norm-schellenger,Norm,Schellenger,1961.01.12,,70,180
s032,nigel-sears,Nigel,Sears,1957.04.04,,,
s033,florin-segarceanu,Florin,Segarceanu,1961.03.29,,66,180
s034,robert-seguso,Robert,Seguso,1963.05.01,,82,191
s037,francois-servelle,Francois,Servelle,,,,
s035,derek-segal,Derek,Segal,1960.05.07,,68,178
s042,steve-shaw,Steve,Shaw,1963.01.01,,82,191
s043,eric-sherbeck,Eric,Sherbeck,1957.08.07,,82,193
s045,leif-shiras,Leif,Shiras,1959.08.21,1981,77,183
s044,takayoshi-shibuya,Takayoshi,Shibuya,,,,
s046,shozo-shiraishi,Shozo,Shiraishi,1958.01.27,,,
s047,hitoshi-shirato,Hitoshi,Shirato,1958.10.19,,,
s049,nicholas-sido,Nicholas,Sido,,,,
s051,stefan-simonsson,Stefan,Simonsson,1960.01.05,,73,175
s052,russell-simpson,Russell,Simpson,1954.02.22,,79,188
s053,hans-simonsson,Hans,Simonsson,1962.05.01,,70,178
s054,eylon-sinai,Eylon,Sinai,,,,
s055,horst-skoff,Horst,Skoff,1968.08.22,1985,73,175
s057,paul-smith,Paul,Smith,,,,
s056,pavel-slozil,Pavel,Slozil,1955.12.29,,70,173
s058,tomas-smid,Tomas,Smid,1956.05.20,,79,191
s062,joao-soares,Joao,Soares,1951.04.25,,84,185
s059,jonathan-smith,Jonathan,Smith,1955.01.29,,79,188
s060,stan-smith,Stan,Smith,1946.12.14,,84,193
s063,fernando-soler,Fernando,Soler,1961.03.27,,69,185
s064,javier-soler,Javier,Soler,1955.03.25,,,
s067,sean-sorensen,Sean,Sorensen,1955.11.12,,,
s065,harold-solomon,Harold,Solomon,1952.09.17,,59,168
s068,jon-sorbo,Jon,Sorbo,1962.10.19,,84,191
s070,peter-spang,Peter,Spang,1957.11.20,,,
s072,milan-srejber,Milan,Srejber,1963.12.30,,98,203
s075,julian-stamatov,Julian,Stamatov,,,,
s074,cary-stansbury,Cary,Stansbury,1958.10.17,,82,196
s077,roland-stadler,Roland,Stadler,1959.06.14,,70,178
s076,thomas-stalhandske,Thomas,Stalhandske,1961.10.02,,72,191
s080,carl-uwe-steeb,Carl-Uwe,Steeb,1967.09.01,1986,75,180
s079,branislav-stankovic,Branislav,Stankovic,1965.05.30,,75,175
s081,larry-stefanki,Larry,Stefanki,1957.07.23,,68,178
s082,sherwood-stewart,Sherwood,Stewart,1946.06.06,,84,188
s084,christo-steyn,Christo,Steyn,1961.05.01,,79,185
s085,guillermo-stevens,Guillermo,Stevens,1960.04.22,,75,180
s086,alex-stepanek,Alex,Stepanek,1963.07.11,,73,180
s087,helmar-stiegler,Helmar,Stiegler,1960.03.18,,,
s089,doug-stone,Doug,Stone,1961.10.10,,,
s090,dick-stockton,Dick,Stockton,1951.02.18,,82,188
s093,morris-skip-strode,Morris Skip,Strode,1960.06.05,,82,193
s091,john-stoddart,John,Stoddart,,,,
s092,charles-buzz-strode,Charles Buzz,Strode,1957.09.05,,82,183
s095,masaru-suishu,Masaru,Suishu,,,,
s09l,christian-seraphim,Christian,Seraphim,,,,
s099,stefan-svensson,Stefan,Svensson,1962.02.17,,81,185
s097,henrik-sundstrom,Henrik,Sundstrom,1964.02.29,,73,188
s0cd,rocco-savin,Rocco,Savin,,,,
s100,peter-svensson,Peter,Svensson,1966.05.09,,78,183
s101,jonas-svensson,Jonas,Svensson,1966.10.21,1985,76,188
s102,andrew-sznajder,Andrew,Sznajder,1967.05.25,1988,73,175
s103,toshiro-sakai,Toshiro,Sakai,1947.11.23,,,
s109,davor-stolcer,Davor,Stolcer,,,,
s110,freddie-sauer,Freddie,Sauer,1961.08.02,,,
s111,nick-saviano,Nick,Saviano,1956.06.05,,75,180
s115,david-schneider,David,Schneider,1955.05.17,,,185
s121,tim-siegel,Tim,Siegel,1964.01.24,1987,70,175
s122,gordon-simmonds,Gordon,Simmonds,,,,
s123,jeff-simpson,Jeff,Simpson,1950.10.29,,,
s126,henry-somerville,Henry,Somerville,1964.05.08,,,
s129,fred-stolle,Fred,Stolle,1938.10.08,1966,93,191
s136,louk-sanders,Louk,Sanders,1950.05.09,,,
s131,karsten-schulz,Karsten,Schulz,1962.06.09,,81,183
s137,howard-schoenfield,Howard,Schoenfield,1957.11.15,,,
s138,rayno-seegers,Rayno,Seegers,1952.02.29,,,
s139,butch-seewagen,Butch,Seewagen,1946.06.13,,79,188
s140,mike-shore,Mike,Shore,1957.01.20,,,
s141,dave-siegler,Dave,Siegler,1961.05.31,,,
s142,jasjit-singh,Jasjit,Singh,1948.02.04,,,
s143,beejong-sisson,Beejong,Sisson,,,,
s145,peter-smylie,Peter,Smylie,1958.10.11,,,
s146,nicola--spear,Nicola ,Spear,1944.02.22,,,
s147,graham-stilwell,Graham,Stilwell,1945.11.15,,,173
s148,allan-stone,Allan,Stone,1945.10.14,,,
s149,tenny-svensson,Tenny,Svensson,1952.09.21,,,
s150,christopher-sylvan,Christopher,Sylvan,1955.03.18,,,
s152,dragan-savic,Dragan,Savic,,,,
s151,celso-sacomandi,Celso,Sacomandi,,,,
s153,steve-stockton,Steve,Stockton,1946.04.01,,,
s157,pat-serret,Pat,Serret,,,,
s160,j-spinnenweber,J.,Spinnenweber,,,,
s158,ilan-sher,Ilan,Sher,,,,
s162,david-smith,David,Smith,,,73,180
s166,sergio-speciale,Sergio,Speciale,,,,
s174,harvey-spiegel,Harvey,Spiegel,,,,
s168,mike-styles,Mike,Styles,,,,
s167,thierry-stevaux,Thierry,Stevaux,1956.06.14,,,
s186,frank-salazar,Frank,Salazar,,,,
s190,miguel-soares,Miguel,Soares,,,,
s188,davn-santiago,Davn,Santiago,,,,
s192,petr-strobl,Petr,Strobl,,,,
s194,kouichi-sayama,Kouichi,Sayama,,,,
s198,jan-simbera,Jan,Simbera,1951.11.03,,,
s201,lorenzo-soriano,Lorenzo,Soriano,,,,
s211,larry-scott,Larry,Scott,1964.11.21,,82,188
s210,gene-scott,Gene,Scott,1937.12.28,1968,77,185
s215,terry-suyderhoud,Terry,Suyderhoud,,,,
s213,dong-wook-song,Dong-Wook,Song,1962.08.20,,72,175
s221,f-settelmeyer,F.,Settelmeyer,,,,
s217,edgar-schurmann,Edgar,Schurmann,,,,
s223,hachiro-shibata,Hachiro,Shibata,,,,
s222,bill-shivar,Bill,Shivar,,,,
s224,cliff-skakle,Cliff,Skakle,,,,
s226,curt-stalder,Curt,Stalder,1957.11.20,,,
s232,michael-sprenglemeyer,Michael,Sprenglemeyer,1946.07.06,,,
s230,peter-szoke,Peter,Szoke,1947.08.08,,,
s239,michael-sangster,Michael,Sangster,1940.09.11,,,
s238,chauncey-steele-iii,Chauncey,Steele III,,,,
s242,abe-segal,Abe,Segal,1930.10.23,,,
s241,dimitri-sturdza,Dimitri,Sturdza,1938.11.10,,,
s240,e-victor-seixas,E. Victor,Seixas,1923.08.30,,79,185
s243,derek-schroder,Derek,Schroder,1940.04.26,,,
s246,pancho-segura,Pancho,Segura,1921.06.20,,,
s244,colin-stubs,Colin,Stubs,1941.02.27,,,
s247,reyno-summers,Reyno,Summers,,,,
s245,manuel-santana,Manuel,Santana,1938.05.10,,,
s250,jackie-saul,Jackie,Saul,,,,
s249,max-senior,Max,Senior,,,,
s251,robert-stock,Robert,Stock,,,,
s248,frank-sedgman,Frank,Sedgman,1927.10.02,,,
s252,robbie-smith,Robbie,Smith,,,,
s254,ionel-santeiu,Ionel,Santeiu,,,,
s257,john-sharpe,John,Sharpe,1939.05.18,,,
s258,paul-sullivan,Paul,Sullivan,,,,
s259,lenny-schloss,Lenny,Schloss,,,,
s263,sivagnanam-suresh,Sivagnanam,Suresh,,,,
s261,eric-william-sturgess,Eric William,Sturgess,1920.05.10,,,
s276,ulf-stenlund,Ulf,Stenlund,1967.01.21,,70,180
s277,igor-saric,Igor,Saric,1967.07.04,,80,191
s286,dragan-stojovic,Dragan,Stojovic,,,,
s283,otis-smith,Otis,Smith,1965.12.08,,64,180
s285,phil-siviter,Phil,Siviter,1953.03.16,,,
s288,christian-saceanu,Christian,Saceanu,1968.07.08,1986,80,191
s291,richard-schmidt,Richard,Schmidt,1965.01.31,,79,185
s295,fritz-schunck,Fritz,Schunck,,,,
s296,ken-stuart,Ken,Stuart,,,,
s300,hendrick-sepp,Hendrick,Sepp,,,,
s297,steve-siegel,Steve,Siegel,1948.09.04,,,
s299,ross-sherriff,Ross,Sherriff,,,,
s301,r-sellick,R.,Sellick,,,,
s303,allen-shapter,Allen,Shapter,1941.11.05,,,
s302,sutarjo-sugiarto,Sutarjo,Sugiarto,1937.02.18,,,
s304,john-stephens,John,Stephens,,,,
s305,spencer-segura,Spencer,Segura,,,,
s306,pekka-saila,Pekka,Saila,,,,
s307,lars-samuelson,Lars,Samuelson,,,,
s309,greg-shephard,Greg,Shephard,,,,
s308,k-shimamura,K,Shimamura,,,,
s321,brett-steven,Brett,Steven,1969.04.27,1988,77,185
s315,gilbert-schaller,Gilbert,Schaller,1969.03.17,1987,70,180
s328,martin-strelba,Martin,Strelba,1967.03.22,1988,79,191
s329,cyril-suk,Cyril,Suk,1967.01.29,1988,80,180
s332,g-sara,G.,Sara,,,,
s330,serge-soulie,Serge,Soulie,1969.06.23,,,
s331,jason-stoltenberg,Jason,Stoltenberg,1970.04.04,1987,80,185
s333,josef-stabholz,Josef,Stabholz,,,,
s334,doug-smith,Doug,Smith,,,,
s340,roger-smith,Roger,Smith,1964.01.20,1987,79,185
s343,peter-smith,Peter,Smith,1964.08.15,,84,188
s347,tobias-svantesson,Tobias,Svantesson,1963.04.01,1987,86,193
s351,michael-stich,Michael,Stich,1968.10.18,1988,79,193
s348,vicente-solves,Vicente,Solves,1969.02.08,,75,180
s352,fabio-silberberg,Fabio,Silberberg,1969.03.25,1991,90,191
s358,john-sobel,John,Sobel,1964.02.15,,75,173
s362,liu-shuhua,Liu,Shuhua,,,,
s360,stephane-sansoni,Stephane,Sansoni,1967.08.12,,78,180
s367,martin-sinner,Martin,Sinner,1968.02.07,1988,72,180
s377,john-sullivan,John,Sullivan,1966.12.22,,79,188
s381,jan-siemerink,Jan,Siemerink,1970.04.14,1989,73,183
s380,bryan-shelton,Bryan,Shelton,1965.12.22,1989,80,185
s389,sebastian-soresini,Sebastian,Soresini,,,,
s387,olivier-soules,Olivier,Soules,1967.03.24,1989,86,188
s390,sven-salumaa,Sven,Salumaa,1966.10.21,1989,91,196
s400,mark-shires,Mark,Shires,,,,
s402,pete-sampras,Pete,Sampras,1971.08.12,1988,77,185
s403,jonathan-stark,Jonathan,Stark,1971.04.03,1991,84,188
s404,danny-sapsford,Danny,Sapsford,1969.04.03,1989,70,173
s406,grant-stafford,Grant,Stafford,1971.05.27,1990,79,188
s405,john-stimpson,John,Stimpson,1968.09.04,,79,183
s409,jason-smith,Jason,Smith,1975.11.22,,,
s411,johan-sandberg,Johan,Sandberg,1970.05.12,,78,193
s410,marcelo-saliola,Marcelo,Saliola,1973.12.31,,75,178
s415,ted-scherman,Ted,Scherman,1966.10.03,,82,188
s413,vincenzo-santopadre,Vincenzo,Santopadre,1971.08.11,1991,76,183
s423,james-schor,James,Schor,1965.10.14,,82,185
s429,bruce-steel,Bruce,Steel,,,,
s427,martin-stringari,Martin,Stringari,1971.09.10,1990,79,188
s424,fabrice-santoro,Fabrice,Santoro,1972.12.09,1989,74,178
s439,sergej-skakun,Sergej,Skakun,,,,
s442,mikael-stadling,Mikael,Stadling,1966.08.10,,78,188
s452,martin-schaffl,Martin,Schaffl,1969.12.13,,,
s443,sandon-stolle,Sandon,Stolle,1970.07.13,1991,79,193
s454,stephane-simian,Stephane,Simian,1967.06.08,1991,84,193
s459,han-cheol-shin,Han-Cheol,Shin,1970.03.23,,,
s465,davide-scala,Davide,Scala,1972.01.02,1990,81,180
s466,dennis-schmid,Dennis,Schmid,1969.06.24,1992,88,193
s478,tanakorn-srichaphan,Tanakorn,Srichaphan,1968.05.20,,,
s480,davide-sanguinetti,Davide,Sanguinetti,1972.08.25,1993,79,188
s482,paul-scholtz,Paul,Scholtz,,,,
s483,pedro-sousa,Pedro,Sousa,1988.05.27,2007,70,178
s492,donny-susetyo,Donny,Susetyo,1974.03.28,,68,170
s494,david-salvador-estepa,David,Salvador-Estepa,1973.10.20,,,
s507,federico-sanchez,Federico,Sanchez,1970.12.04,1991,60,168
s496,ofer-sela,Ofer,Sela,1972.07.22,,76,188
s508,unknown-unknown,Unknown,Unknown,,,,
s509,garry-slater,Garry,Slater,,,,
s511,nicolas-sotiriu,Nicolas,Sotiriu,,,,
s510,ben-sims,Ben,Sims,,,,
s516,jorg-schors,Jorg,Schors,1974.11.05,,,
s518,frank-schmitz,Frank,Schmitz,,,,
s519,orlin-stanoytchev,Orlin,Stanoytchev,1971.09.24,1993,82,185
s523,gerard-solves,Gerard,Solves,1968.04.07,1993,75,185
s535,razvan-sabau,Razvan,Sabau,1977.06.18,1993,76,185
s544,vincent-spadea,Vincent,Spadea,1974.07.19,1993,77,183
s548,gabriel-silberstein,Gabriel,Silberstein,1974.10.17,1993,73,178
s537,suwandi-suwandi,Suwandi,Suwandi,1976.08.21,,66,178
s545,sargis-sargsian,Sargis,Sargsian,1973.06.03,1995,75,180
s550,takao-suzuki,Takao,Suzuki,1976.09.20,1995,73,175
s551,hyeong-keun-song,Hyeong-Keun,Song,1974.09.16,,,
s552,david-skoch,David,Skoch,1976.11.06,1994,70,183
s559,dennis-van-scheppingen,Dennis,Van Scheppingen,1975.07.05,1993,80,185
s560,michael-shyjan,Michael,Shyjan,1969.10.29,,,
s572,sjeng-schalken,Sjeng,Schalken,1976.09.08,1994,82,193
s564,jeff-salzenstein,Jeff,Salzenstein,1973.10.14,1996,79,185
s568,franco-squillari,Franco,Squillari,1975.08.22,1994,80,183
s579,thomas-shimada,Thomas,Shimada,1975.02.10,1993,77,178
s585,jimy-szymanski,Jimy,Szymanski,1975.09.15,1994,77,175
s600,thomas-schiessling,Thomas,Schiessling,1974.11.01,1994,66,180
s601,michael-sell,Michael,Sell,1972.08.23,1995,77,180
s604,andre-sa,Andre,Sa,1977.05.06,1996,79,185
s605,radovan-svetlik,Radovan,Svetlik,1974.04.12,,,
s608,attila-savolt,Attila,Savolt,1976.02.05,1995,78,183
s614,victor-sendin,Victor,Sendin,1975.07.01,1995,70,175
s626,james-sekulov,James,Sekulov,1976.10.13,1995,73,180
s630,alexandre-strambini,Alexandre,Strambini,1975.05.16,,,
s631,tom-spinks,Tom,Spinks,1976.11.07,,,
s636,rainer-schuettler,Rainer,Schuettler,1976.04.25,1995,75,180
s649,wolfgang-schranz,Wolfgang,Schranz,1976.03.19,1994,73,178
s637,jurek-stasiak,Jurek,Stasiak,1978.04.23,,,
s648,martin-spottl,Martin,Spottl,1975.11.23,1994,76,180
s655,wouter-standaart,Wouter,Standaart,1976.08.13,,,
s670,toshiaki-sakai,Toshiaki,Sakai,1974.04.09,2002,76,175
s673,joseph-sirianni,Joseph,Sirianni,1975.01.17,1996,76,178
s672,teo-susnjak,Teo,Susnjak,1977.07.23,,,
s674,alexander-shvec,Alexander,Shvec,1972.06.29,,,
s675,paradorn-srichaphan,Paradorn,Srichaphan,1979.06.14,1997,82,185
s676,oscar-serrano,Oscar,Serrano,1978.05.25,1996,78,173
s681,cyril-saulnier,Cyril,Saulnier,1975.08.16,1996,84,191
s677,david-sanchez,David,Sanchez,1978.04.20,1997,76,183
s688,andrei-stoliarov,Andrei,Stoliarov,1977.01.09,1995,72,178
s693,raemon-sluiter,Raemon,Sluiter,1978.04.13,1996,80,185
s699,ricardo-schlachter,Ricardo,Schlachter,1977.07.07,1998,,
s694,radek-stepanek,Radek,Stepanek,1978.11.27,1996,76,185
s709,johan-settergren,Johan,Settergren,1978.04.22,1997,77,185
s713,franz-stauder,Franz,Stauder,1977.05.28,,,
s721,alexandre-simoni,Alexandre,Simoni,1979.07.02,1997,78,188
s741,marat-safin,Marat,Safin,1980.01.27,1997,88,193
s751,marcus-sarstrand,Marcus,Sarstrand,1978.07.24,1997,73,183
s760,norikazu-sugiyama,Norikazu,Sugiyama,1977.07.29,,72,178
s772,ladislav-svarc,Ladislav,Svarc,1978.11.13,1997,80,188
s765,luke-smith,Luke,Smith,1976.10.25,1997,84,188
s773,slimane-saoudi,Slimane,Saoudi,1975.07.23,,,
s796,james-smith,James,Smith,,,,
s799,pavel-snobel,Pavel,Snobel,1980.02.28,1997,82,191
s802,valentin-sanon,Valentin,Sanon,1980.05.20,,,
s809,yuri-schukin,Yuri,Schukin,1979.06.26,1999,88,185
s813,jean-claude-scherrer,Jean-Claude,Scherrer,1978.07.20,1998,82,188
s818,david-sherwood,David,Sherwood,1980.05.06,,,193
s827,damien-spizzo,Damien,Spizzo,1980.12.16,,,
s823,harel-srugo,Harel,Srugo,1982.03.15,,,
s842,andrea-stoppini,Andrea,Stoppini,1980.02.29,1998,79,191
s843,potito-starace,Potito,Starace,1981.07.14,2001,84,188
s847,rob-steckley,Rob,Steckley,1980.02.16,,,
s866,thomas-jr-smid,Thomas Jr.,Smid,,,,
s877,julio-silva,Julio,Silva,1979.07.01,1999,69,173
s876,flavio-saretta,Flavio,Saretta,1980.06.28,1998,70,183
s893,martin-slanar,Martin,Slanar,1981.05.01,,,
s896,riad-sawas,Riad,Sawas,,,,
s902,marc-steger,Marc,Steger,1981.07.04,,,
s913,vinod-sridhar,Vinod,Sridhar,1979.02.05,,,
s932,saar-steele,Saar,Steele,1984.09.28,,,
s938,bruno-soares,Bruno,Soares,1982.02.27,2001,72,180
s944,simon-stadler,Simon,Stadler,1983.07.20,2002,75,183
s948,kevin-sorensen,Kevin,Sorensen,1981.05.10,2004,79,183
s949,trevor-spracklin,Trevor,Spracklin,1977.12.17,2002,,191
s963,florent-serra,Florent,Serra,1981.02.28,2000,78,180
s965,israel-sevilla-maruhenda,Israel,Sevilla-Maruhenda,,,,
s974,jaime-subirats,Jaime,Subirats,,,,
s977,andras-szikszai,Andras,Szikszai,,,,
s978,andras-szocsik,Andras,Szocsik,,,,
s987,rodney-susman,Rodney,Susman,1940.04.15,,,
s989,patrick-schnidrig,Patrick,Schnidrig,1980.08.11,,,
s990,tobias-summerer,Tobias,Summerer,1983.02.01,2002,79,185
sa03,roy-sprengelmeyer,Roy,Sprengelmeyer,,,,
sa01,lester-sack,Lester,Sack,,,,
sa04,benito-schon,Benito,Schon,,,,
sa13,john-zwieg,John,Zwieg,,,,
sa29,dieter-schultheiss,Dieter,Schultheiss,,,,
sa14,david-segal,David,Segal,,,,
sa22,thedy-stalder,Thedy,Stalder,,,,
sa38,harry-sheridan,Harry,Sheridan,,,,
sa59,eric-scherer,Eric,Scherer,1985.06.20,,,
sa68,aleksander-slovic,Aleksander,Slovic,1982.02.07,,,
sa49,robin-soderling,Robin,Soderling,1984.08.14,2001,87,193
sa77,jose-pedro-silva,Jose Pedro,Silva,1983.06.19,,,
sa86,yew-ming-si,Yew-Ming,Si,1979.08.24,,,
sa81,dmitri-sitak,Dmitri,Sitak,1983.03.04,2000,79,183
sa84,phil-stolt,Phil,Stolt,1981.03.12,,,
sa93,andreas-seppi,Andreas,Seppi,1984.02.21,2002,75,191
sb15,pablo-santos,Pablo,Santos,1984.06.15,2002,83,183
sb22,patrick-schmolzer,Patrick,Schmolzer,1984.01.11,,,
sb23,vjekoslav-skenderovic,Vjekoslav,Skenderovic,1983.03.20,,,
sb28,carlos-salamanca,Carlos,Salamanca,1983.01.15,2001,83,196
sb34,alexander-satschko,Alexander,Satschko,1980.11.12,2002,80,180
sb38,mikael-stig,Mikael,Stig,,,,
sb40,frederick-ted-schroeder,"Frederick ""Ted""",Schroeder,1921.07.20,,,
sb37,helio-sileman,Helio,Sileman,1980.05.28,,,
sb42,bojan-szumanski,Bojan,Szumanski,1984.06.05,,,
sb50,john-stefanki,John,Stefanki,,,,
sb53,dave-simmonds,Dave,Simmonds,,,,
sb44,bobby-siska,Bobby,Siska,1942.12.01,,,
sb52,paul-sidone,Paul,Sidone,,,,
sb63,gary-sacks,Gary,Sacks,1986.12.11,,,
sc03,jasper-smit,Jasper,Smit,1980.11.17,,,
sb92,adil-shamasdin,Adil,Shamasdin,1982.05.23,2005,70,180
sc14,eduardo-soriano,Eduardo,Soriano,,,,
sc40,ken-skupski,Ken,Skupski,1983.04.09,,85,185
sc19,jose-antonio-sanchez-de-luna,Jose Antonio,Sanchez-de Luna,1984.10.18,,,
sc52,scott-shannon,Scott,Shannon,,,,
sc47,go-soeda,Go,Soeda,1984.09.05,2003,73,178
sc56,dudi-sela,Dudi,Sela,1985.04.04,2002,65,175
sc54,andreas-siljestrom,Andreas,Siljestrom,1981.07.21,,96,206
sc63,sunil-kumar-sipaeya,Sunil-Kumar,Sipaeya,1983.04.04,,,
sc68,ashutosh-singh,Ashutosh,Singh,1982.09.25,,,
sc81,john-swann,John,Swann,,,,
sc73,rogerio-dutra-silva,Rogerio,Dutra Silva,1984.02.05,2003,73,178
sc74,sornsakol-supakit,Sornsakol,Supakit,1983.02.25,,,
sc77,sergiy-stakhovsky,Sergiy,Stakhovsky,1986.01.06,2003,80,193
sc85,jim-sheperd,Jim,Sheperd,,,,
sc95,bartolome-salva-vidal,Bartolome,Salva-Vidal,1986.11.20,,79,183
sc92,peng-sun,Peng,Sun,1983.10.19,,,
sd01,phillip-simmonds,Phillip,Simmonds,1986.05.18,,,
sd04,kouichi-sakamoto,Kouichi,Sakamoto,,,,
sd20,juan-francisco-spina,Juan-Francisco,Spina,1985.05.08,,,
sd16,henrik-soderberg,Henrik,Soderberg,1981.02.16,,,
sd23,artem-sitak,Artem,Sitak,1986.02.08,2001,83,185
sd32,gilles-simon,Gilles,Simon,1984.12.27,2002,70,183
sd46,divij-sharan,Divij,Sharan,1986.03.02,,78,183
sd69,louk-sorensen,Louk,Sorensen,1985.01.07,2003,78,175
sd56,robert-smeets,Robert,Smeets,1985.11.10,,70,188
sd80,roland-stiegler,Roland,Stiegler,,,,
sd78,alexandre-sidorenko,Alexandre,Sidorenko,1988.02.18,2006,80,185
sd86,andrew-smith,Andrew,Smith,,,,
sd83,matt-simpson,Matt,Simpson,1984.08.10,,,
sd90,c-sakolsky,C.,Sakolsky,,,,
sd91,danny-sullivan,Danny,Sullivan,1952.04.20,,,
sd93,alan-simmons,Alan,Simmons,,,,
sd95,graham-silberman,Graham,Silberman,1956.04.22,,,
sd97,peter-steinberger,Peter,Steinberger,1985.01.22,,,
se05,fabian-schmid,Fabian,Schmid,,,,
se07,mohamed-saber,Mohamed,Saber,1987.09.04,,,
se09,bo-svensson,Bo,Svensson,,,,
se11,tim-sturdza,Tim,Sturdza,,,,
se12,d-savid,D,Savid,,,,
se13,rolf-spitzer,Rolf,Spitzer,1950.08.15,,,
se15,david-savic,David,Savic,1985.08.23,,,
se28,r-sender,R.,Sender,,,,
se31,armin-sandbichler,Armin,Sandbichler,1985.01.22,2005,76,180
se42,unknown-suwito,Unknown,Suwito,,,,
se37,florent-scaccianoce,Florent,Scaccianoce,,,,
se43,samudra-sangitan,Samudra,Sangitan,,,,
se44,albert-simangunsong,Albert,Simangunsong,,,,
se20,thomas-schoeck,Thomas,Schoeck,1981.10.29,,,
se47,s-saggoni,S.,Saggoni,,,,
se45,iman-sutarli,Iman,Sutarli,,,,
se48,jan-subota,Jan,Subota,,,,
se60,erik-stenninger,Erik,Stenninger,1956.02.17,,,
se69,ivan-sergeyev,Ivan,Sergeyev,1988.01.20,,78,175
se66,eduardo-schwank,Eduardo,Schwank,1986.04.23,2005,83,183
se73,yuichi-sugita,Yuichi,Sugita,1988.09.18,2006,70,175
se78,adrian-sikora,Adrian,Sikora,1988.07.05,,,
se83,alexander-slabinsky,Alexander,Slabinsky,1986.03.06,,,185
